axe,modalite,poste,pm
quintile_revenu,QU4,CP09711,0.7661452434623769
quintile_revenu,QU4,CP09719,2.315274087386304
quintile_revenu,QU4,CP09721,1.8871050933631597
quintile_revenu,QU4,CP09722,2.9089436592017264
quintile_revenu,QU4,CP09730,0.6015662524694788
quintile_revenu,QU4,CP09740,2.3568212083050817
quintile_revenu,QU4,CP09800,0.0
quintile_revenu,QU4,CP10101,0.0
quintile_revenu,QU4,CP10200,1.0137352761363523
quintile_revenu,QU4,CP10300,0.0
quintile_revenu,QU4,CP10400,2.0274705522727046
quintile_revenu,QU4,CP10501,0.152918507534165
quintile_revenu,QU4,CP10509,0.0
quintile_revenu,QU4,CP11111,36.34183135593679
quintile_revenu,QU4,CP11112,0.9359231270712521
quintile_revenu,QU4,CP11121,6.318863591590036
quintile_revenu,QU4,CP11129,6.234046630629097
quintile_revenu,QU4,CP11201,4.988303507126194
quintile_revenu,QU4,CP11202,4.480139532387767
quintile_revenu,QU4,CP11203,0.6689097218495625
quintile_revenu,QU4,CP11209,0.0
quintile_revenu,QU4,CP12110,0.0
quintile_revenu,QU4,CP12120,40.26022910745074
quintile_revenu,QU4,CP12130,17.111142311504512
quintile_revenu,QU4,CP12141,18.65877429127116
quintile_revenu,QU4,CP12142,0.0
quintile_revenu,QU4,CP12190,0.0
quintile_revenu,QU4,CP12210,0.0
quintile_revenu,QU4,CP12220,5.068676380681762
quintile_revenu,QU4,CP12291,0.0
quintile_revenu,QU4,CP12299,0.0
quintile_revenu,QU4,CP13111,0.8031056758685513
quintile_revenu,QU4,CP13112,0.0
quintile_revenu,QU4,CP13120,21.662147689643625
quintile_revenu,QU4,CP13131,7.71632615598027
quintile_revenu,QU4,CP13132,2.420169807009283
quintile_revenu,QU4,CP13211,1.3333943477766825
quintile_revenu,QU4,CP13212,0.06186949773683806
quintile_revenu,QU4,CP13220,0.0
quintile_revenu,QU4,CP13291,1.1584530093483816
quintile_revenu,QU4,CP13292,0.0
quintile_revenu,QU4,CP13301,0.8502560865487233
quintile_revenu,QU4,CP13302,6.793833657737142
quintile_revenu,QU4,CP13303,2.4932630170776577
quintile_revenu,QU4,CP13309,0.0
quintile_revenu,QU4,CP13901,0.0
quintile_revenu,QU4,CP13902,0.0
quintile_revenu,QU4,CP13909,16.357940655033776
quintile_revenu,QU5,CP01111,0.4157502806078586
quintile_revenu,QU5,CP01112,0.17817869168908224
quintile_revenu,QU5,CP01113,18.13180305426518
quintile_revenu,QU5,CP01114,0.7805923635902652
quintile_revenu,QU5,CP01115,1.4508836323253842
quintile_revenu,QU5,CP01119,0.40726558100361654
quintile_revenu,QU5,CP01121,0.0
quintile_revenu,QU5,CP01122,14.347627030773243
quintile_revenu,QU5,CP01123,7.0847241695420795
quintile_revenu,QU5,CP01124,0.3987808813993746
quintile_revenu,QU5,CP01125,6.6350350905172535
quintile_revenu,QU5,CP01131,3.6908443278452747
quintile_revenu,QU5,CP01132,0.9418016560708634
quintile_revenu,QU5,CP01133,1.2133120434066078
quintile_revenu,QU5,CP01134,1.0775568497387353
quintile_revenu,QU5,CP01135,0.0
quintile_revenu,QU5,CP01136,0.0
quintile_revenu,QU5,CP01137,0.0
quintile_revenu,QU5,CP01141,0.1951480908975663
quintile_revenu,QU5,CP01142,1.9345115097671788
quintile_revenu,QU5,CP01143,0.9163475572581373
quintile_revenu,QU5,CP01144,0.1357551936678722
quintile_revenu,QU5,CP01145,9.621649351210442
quintile_revenu,QU5,CP01146,2.061782003830809
quintile_revenu,QU5,CP01147,1.722394019661128
quintile_revenu,QU5,CP01148,1.1878579445938817
quintile_revenu,QU5,CP01149,0.0
quintile_revenu,QU5,CP01151,0.9842251540920733
quintile_revenu,QU5,CP01152,1.4084601343041738
quintile_revenu,QU5,CP01153,0.5005972766502786
quintile_revenu,QU5,CP01159,0.0
quintile_revenu,QU5,CP01161,1.5696694267847724
quintile_revenu,QU5,CP01162,1.7393634188696123
quintile_revenu,QU5,CP01163,3.266609347633175
quintile_revenu,QU5,CP01164,0.3478726837739225
quintile_revenu,QU5,CP01165,1.7308787192653703
quintile_revenu,QU5,CP01166,0.03393879841696805
quintile_revenu,QU5,CP01167,0.05939289722969408
quintile_revenu,QU5,CP01168,1.1793732449896397
quintile_revenu,QU5,CP01169,0.1951480908975663
quintile_revenu,QU5,CP01171,2.231475995915649
quintile_revenu,QU5,CP01172,3.359941043279837
quintile_revenu,QU5,CP01173,0.16120929248059823
quintile_revenu,QU5,CP01174,2.239960695519891
quintile_revenu,QU5,CP01175,1.9175421105586947
quintile_revenu,QU5,CP01176,0.8824087588411693
quintile_revenu,QU5,CP01177,0.0
quintile_revenu,QU5,CP01178,0.25454098812726034
quintile_revenu,QU5,CP01179,1.8072410157035486
quintile_revenu,QU5,CP01181,0.36484208298240656
quintile_revenu,QU5,CP01182,0.05939289722969408
quintile_revenu,QU5,CP01183,1.7139093200568865
quintile_revenu,QU5,CP01184,0.0
quintile_revenu,QU5,CP01185,4.468033920744056
quintile_revenu,QU5,CP01186,1.4678530315338683
quintile_revenu,QU5,CP01189,2.0023891066011146
quintile_revenu,QU5,CP01191,8.89196518524563
quintile_revenu,QU5,CP01192,0.9502863556751053
quintile_revenu,QU5,CP01193,1.5696694267847724
quintile_revenu,QU5,CP01194,0.44120437942058466
quintile_revenu,QU5,CP01199,0.721199466360571
quintile_revenu,QU5,CP01210,1.5580203929151712
quintile_revenu,QU5,CP01220,2.09219881334323
quintile_revenu,QU5,CP01230,0.6232081571660686
quintile_revenu,QU5,CP01240,0.0
quintile_revenu,QU5,CP01250,1.8823430053179213
quintile_revenu,QU5,CP01260,1.8696244714982055
quintile_revenu,QU5,CP01290,0.6308685768492437
quintile_revenu,QU5,CP01300,0.0
quintile_revenu,QU5,CP02110,4.182960668229225
quintile_revenu,QU5,CP02121,5.324827368748624
quintile_revenu,QU5,CP02122,0.09321360820566517
quintile_revenu,QU5,CP02130,2.6507619833486036
quintile_revenu,QU5,CP02190,0.0
quintile_revenu,QU5,CP02200,0.0
quintile_revenu,QU5,CP02301,3.0257628993717853
quintile_revenu,QU5,CP02302,0.11085096277368255
quintile_revenu,QU5,CP02309,0.46057794391882195
quintile_revenu,QU5,CP02400,0.0
quintile_revenu,QU5,CP03110,0.0
quintile_revenu,QU5,CP03121,10.046216259810619
quintile_revenu,QU5,CP03122,13.558997958764666
quintile_revenu,QU5,CP03123,0.9248628144589166
quintile_revenu,QU5,CP03124,0.0
quintile_revenu,QU5,CP03131,2.6812536639359417
quintile_revenu,QU5,CP03132,0.2884893182715887
quintile_revenu,QU5,CP03141,0.9503177543064099
quintile_revenu,QU5,CP03142,0.16969959898328743
quintile_revenu,QU5,CP03211,3.506870883525851
quintile_revenu,QU5,CP03212,5.664945273387913
quintile_revenu,QU5,CP03213,1.303780109689053
quintile_revenu,QU5,CP03220,0.28148796389505154
quintile_revenu,QU5,CP04110,25.52450755944191
quintile_revenu,QU5,CP04121,0.0
quintile_revenu,QU5,CP04122,0.0
quintile_revenu,QU5,CP04210,86.27283555091367
quintile_revenu,QU5,CP04220,86.27283555091367
quintile_revenu,QU5,CP04311,2.6041163511459415
quintile_revenu,QU5,CP04312,0.0
quintile_revenu,QU5,CP04320,15.624745777937116
quintile_revenu,QU5,CP04411,3.6108778568868947
quintile_revenu,QU5,CP04412,0.0
quintile_revenu,QU5,CP04420,3.5096382908059534
quintile_revenu,QU5,CP04431,4.597963626176069
quintile_revenu,QU5,CP04432,0.0
quintile_revenu,QU5,CP04441,2.2525803453009363
quintile_revenu,QU5,CP04449,0.05905641354721557
quintile_revenu,QU5,CP04510,19.839185738667588
quintile_revenu,QU5,CP04521,7.804205598996486
quintile_revenu,QU5,CP04522,1.286714901626661
quintile_revenu,QU5,CP04530,5.272733890361425
quintile_revenu,QU5,CP04541,0.0
quintile_revenu,QU5,CP04542,0.9300710973714451
quintile_revenu,QU5,CP04543,0.23076952040043375
quintile_revenu,QU5,CP04549,0.0
quintile_revenu,QU5,CP04550,1.3916101381723125
quintile_revenu,QU5,CP05111,10.492032611035407
quintile_revenu,QU5,CP05112,0.2472349363425133
quintile_revenu,QU5,CP05113,0.23950884458180974
quintile_revenu,QU5,CP05114,0.4112716152806508
quintile_revenu,QU5,CP05120,1.7234233064078104
quintile_revenu,QU5,CP05211,0.5852269227028368
quintile_revenu,QU5,CP05212,1.018446852495846
quintile_revenu,QU5,CP05213,0.8588395099405267
quintile_revenu,QU5,CP05219,0.6004276219938197
quintile_revenu,QU5,CP05220,0.0
quintile_revenu,QU5,CP05311,2.945203075361422
quintile_revenu,QU5,CP05312,0.8224075413300389
quintile_revenu,QU5,CP05313,0.5482716942200259
quintile_revenu,QU5,CP05314,0.33036884138899
quintile_revenu,QU5,CP05319,0.0
quintile_revenu,QU5,CP05321,0.7201097780948597
quintile_revenu,QU5,CP05322,0.10354519685024126
quintile_revenu,QU5,CP05329,0.2038446042612917
quintile_revenu,QU5,CP05330,0.66073768277798
quintile_revenu,QU5,CP05401,0.481583236614806
quintile_revenu,QU5,CP05402,0.47681508575723364
quintile_revenu,QU5,CP05403,0.8749556823645238
quintile_revenu,QU5,CP05404,0.0
quintile_revenu,QU5,CP05510,1.55400435124842
quintile_revenu,QU5,CP05521,0.9464237026400152
quintile_revenu,QU5,CP05522,1.5423201080059508
quintile_revenu,QU5,CP05530,2.0096898377047236
quintile_revenu,QU5,CP05611,12.70017775825777
quintile_revenu,QU5,CP05619,5.3292974392591645
quintile_revenu,QU5,CP05621,3.687891908024035
quintile_revenu,QU5,CP05629,0.645381083904206
quintile_revenu,QU5,CP06111,9.163330171596833
quintile_revenu,QU5,CP06112,0.0
quintile_revenu,QU5,CP06121,0.07621993673232115
quintile_revenu,QU5,CP06122,0.03147530797310757
quintile_revenu,QU5,CP06123,0.35252344929880475
quintile_revenu,QU5,CP06131,2.568540105924999
quintile_revenu,QU5,CP06132,0.5036049275697211
quintile_revenu,QU5,CP06140,0.0
quintile_revenu,QU5,CP06211,0.0
quintile_revenu,QU5,CP06219,0.4989662124621924
quintile_revenu,QU5,CP06221,0.3841201791933461
quintile_revenu,QU5,CP06229,2.900206356826268
quintile_revenu,QU5,CP06231,4.168538988115617
quintile_revenu,QU5,CP06232,0.0
quintile_revenu,QU5,CP06320,0.09170481757883323
quintile_revenu,QU5,CP06410,0.5309512260815638
quintile_revenu,QU5,CP06420,0.12010227828978115
quintile_revenu,QU5,CP07111,48.492984488106615
quintile_revenu,QU5,CP07112,26.0428734352634
quintile_revenu,QU5,CP07120,2.9970712102054375
quintile_revenu,QU5,CP07130,2.103534451883319
quintile_revenu,QU5,CP07140,0.0
quintile_revenu,QU5,CP07211,0.27953153453639273
quintile_revenu,QU5,CP07212,1.3148335143008103
quintile_revenu,QU5,CP07213,2.0216207640439583
quintile_revenu,QU5,CP07221,12.17515128202955
quintile_revenu,QU5,CP07222,8.38076952619296
quintile_revenu,QU5,CP07223,0.05176509898822088
quintile_revenu,QU5,CP07224,0.6988288363409818
quintile_revenu,QU5,CP07230,18.82178999211711
quintile_revenu,QU5,CP07241,1.8946026229688842
quintile_revenu,QU5,CP07242,3.1939066075732283
quintile_revenu,QU5,CP07243,2.7953153453639272
quintile_revenu,QU5,CP07244,0.8023590343174236
quintile_revenu,QU5,CP07311,4.432629323154929
quintile_revenu,QU5,CP07312,0.48633864047154396
quintile_revenu,QU5,CP07321,4.488210882065963
quintile_revenu,QU5,CP07322,1.3061666344092893
quintile_revenu,QU5,CP07323,0.0
quintile_revenu,QU5,CP07329,0.0
quintile_revenu,QU5,CP07331,2.202419271849706
quintile_revenu,QU5,CP07332,6.252925377491279
quintile_revenu,QU5,CP07340,0.277907794555168
quintile_revenu,QU5,CP07350,1.4451205316868734
quintile_revenu,QU5,CP07360,0.0
quintile_revenu,QU5,CP07411,0.7543548730943344
quintile_revenu,QU5,CP07412,0.26662542928334226
quintile_revenu,QU5,CP07491,0.48633864047154396
quintile_revenu,QU5,CP07492,0.0
quintile_revenu,QU5,CP08110,0.15160898320816288
quintile_revenu,QU5,CP08120,2.2741347481224436
quintile_revenu,QU5,CP08131,2.1474741965512556
quintile_revenu,QU5,CP08132,1.223737482488388
quintile_revenu,QU5,CP08140,1.7395310696078272
quintile_revenu,QU5,CP08150,0.33866976576435576
quintile_revenu,QU5,CP08191,0.0
quintile_revenu,QU5,CP08192,0.07697040131008086
quintile_revenu,QU5,CP08200,0.0
quintile_revenu,QU5,CP08310,1.078467226429933
quintile_revenu,QU5,CP08320,7.831222801069644
quintile_revenu,QU5,CP08330,3.6507737086249636
quintile_revenu,QU5,CP08340,4.609918732582852
quintile_revenu,QU5,CP08350,2.0626289106118123
quintile_revenu,QU5,CP08391,0.0
quintile_revenu,QU5,CP08392,5.266348285761022
quintile_revenu,QU5,CP08399,0.0
quintile_revenu,QU5,CP09111,0.3540638460263719
quintile_revenu,QU5,CP09112,0.06927336117907276
quintile_revenu,QU5,CP09113,0.0
quintile_revenu,QU5,CP09121,1.152808432612141
quintile_revenu,QU5,CP09122,0.0
quintile_revenu,QU5,CP09123,1.0461609564674057
quintile_revenu,QU5,CP09124,0.0
quintile_revenu,QU5,CP09129,0.33009933092418137
quintile_revenu,QU5,CP09211,1.7107584858364702
quintile_revenu,QU5,CP09212,3.584855721576925
quintile_revenu,QU5,CP09213,0.0
quintile_revenu,QU5,CP09221,2.871427853145943
quintile_revenu,QU5,CP09222,1.3496938807855567
quintile_revenu,QU5,CP09311,1.5904036174861658
quintile_revenu,QU5,CP09312,3.4645008532266206
quintile_revenu,QU5,CP09321,0.283693618254289
quintile_revenu,QU5,CP09322,3.455904076915884
quintile_revenu,QU5,CP09410,0.0
quintile_revenu,QU5,CP09421,0.0
quintile_revenu,QU5,CP09422,1.0297012322485461
quintile_revenu,QU5,CP09431,0.0
quintile_revenu,QU5,CP09432,0.0
quintile_revenu,QU5,CP09440,0.18904140804272956
quintile_revenu,QU5,CP09450,2.700857442255379
quintile_revenu,QU5,CP09461,2.5240270281497126
quintile_revenu,QU5,CP09462,6.0849516462420095
quintile_revenu,QU5,CP09463,1.7599972250341238
quintile_revenu,QU5,CP09470,0.0
quintile_revenu,QU5,CP09510,0.12188282987969773
quintile_revenu,QU5,CP09520,0.7004306519217357
quintile_revenu,QU5,CP09610,7.7767319245693844
quintile_revenu,QU5,CP09620,3.2061964952172026
quintile_revenu,QU5,CP09630,1.7190670570100743
quintile_revenu,QU5,CP09690,0.8016339426648141
quintile_revenu,QU5,CP09711,0.7278438621336163
quintile_revenu,QU5,CP09719,2.1995281547993897
quintile_revenu,QU5,CP09721,1.900591973265042
quintile_revenu,QU5,CP09722,2.9297334784391262
quintile_revenu,QU5,CP09730,0.6058655635299042
quintile_revenu,QU5,CP09740,2.3736650845144194
quintile_revenu,QU5,CP09800,0.0
quintile_revenu,QU5,CP10101,0.0
quintile_revenu,QU5,CP10200,1.0209803023776765
quintile_revenu,QU5,CP10300,0.0
quintile_revenu,QU5,CP10400,5.104901511888383
quintile_revenu,QU5,CP10501,1.2629982088417537
quintile_revenu,QU5,CP10509,0.0
quintile_revenu,QU5,CP11111,42.72645470611309
quintile_revenu,QU5,CP11112,1.1003484305884064
quintile_revenu,QU5,CP11121,7.992029685448896
quintile_revenu,QU5,CP11129,7.8847541192012605
quintile_revenu,QU5,CP11201,8.540722181628912
quintile_revenu,QU5,CP11202,7.670669402211415
quintile_revenu,QU5,CP11203,1.1452735565801764
quintile_revenu,QU5,CP11209,0.0
quintile_revenu,QU5,CP12110,0.0
quintile_revenu,QU5,CP12120,33.51964975529737
quintile_revenu,QU5,CP12130,14.246304849977498
quintile_revenu,QU5,CP12141,15.534824142141069
quintile_revenu,QU5,CP12142,0.0
quintile_revenu,QU5,CP12190,0.0
quintile_revenu,QU5,CP12210,0.0
quintile_revenu,QU5,CP12220,4.083921209510706
quintile_revenu,QU5,CP12291,0.0
quintile_revenu,QU5,CP12299,0.0
quintile_revenu,QU5,CP13111,0.7875599571517335
quintile_revenu,QU5,CP13112,0.0
quintile_revenu,QU5,CP13120,21.242833438849463
quintile_revenu,QU5,CP13131,7.566961209930847
quintile_revenu,QU5,CP13132,2.373322573578873
quintile_revenu,QU5,CP13211,1.678654916659193
quintile_revenu,QU5,CP13212,0.07788958813298655
quintile_revenu,QU5,CP13220,0.0
quintile_revenu,QU5,CP13291,1.4584153915935067
quintile_revenu,QU5,CP13292,0.0
quintile_revenu,QU5,CP13301,1.2844991243446862
quintile_revenu,QU5,CP13302,10.263582375198602
quintile_revenu,QU5,CP13303,3.766623036121858
quintile_revenu,QU5,CP13309,0.0
quintile_revenu,QU5,CP13901,0.0
quintile_revenu,QU5,CP13902,0.0
quintile_revenu,QU5,CP13909,21.96646480187672
